Date,Description,Amount,Transaction Type,Category,Day of Week,Month,Acct_Checking,Acct_Platinum Card,Acct_Silver Card,Category_label,Amount_scaled
2019-07-10,Biweekly Paycheck,46.41,1,Auto Insurance,2,7,0,1,0,1,-0.34050424789135625
2019-06-26,Netflix,15.77,1,Credit Card Payment,2,6,0,1,0,3,-0.4969397712428278
2018-04-22,Grocery Store,53.3,1,Movies & DVDs,6,4,0,1,0,15,-0.3053266775293576
2018-09-14,Grocery Store,178.44,0,Gas & Fuel,4,9,0,0,1,8,0.3335878587697006
2018-05-31,City Water Charges,85.44,0,Restaurants,3,5,0,0,1,18,-0.14123275714697206
2018-06-07,State Farm,96.68,1,Auto Insurance,3,6,0,0,1,1,-0.08384583539532253
2018-08-27,Grocery Store,99.38,1,Home Improvement,0,8,0,1,0,11,-0.07006072073967726
2018-05-23,State Farm,92.21,1,Groceries,2,5,0,1,0,9,-0.10666785854744655
2019-10-21,Mortgage Payment,81.4,1,Home Improvement,0,10,1,0,0,11,-0.1618593731502339
2018-04-05,Amazon,176.77,1,Credit Card Payment,3,4,0,1,0,3,0.32506151007528294
2018-06-27,American Tavern,146.88,0,Mobile Phone,2,6,0,1,0,13,0.17245518523926842
2018-07-29,Brewing Company,49.11,0,Auto Insurance,6,7,1,0,0,1,-0.32671913323571095
2018-04-10,Internet Service Provider,31.23,0,Utilities,1,4,0,1,0,21,-0.4180072258442067
2019-09-02,Japanese Restaurant,121.82,1,Gas & Fuel,0,9,0,1,0,8,0.04450889884279728
2018-09-11,Amazon,142.65,1,Utilities,1,9,1,0,0,21,0.1508585056120908
2018-09-07,Power Company,120.3,0,Paycheck,4,9,1,0,0,17,0.03674838985147104
2018-07-30,Hardware Store,103.33,1,Groceries,0,7,1,0,0,9,-0.049893608558270186
2018-03-07,Amazon,111.13,0,Music,2,3,1,0,0,16,-0.010069943997517013
2019-09-15,Hardware Store,58.71,1,Mortgage & Rent,6,9,1,0,0,14,-0.27770539223786084
2019-02-17,QuikTrip,96.67,1,Credit Card Payment,6,2,0,1,0,3,-0.08389689137552866
2019-10-07,Shell,70.37,1,Movies & DVDs,0,10,0,1,0,15,-0.21817411931755543
2018-09-20,Netflix,124.14,1,Home Improvement,3,9,1,0,0,11,0.056353886250611086
2019-01-26,State Farm,148.47,1,Credit Card Payment,5,1,0,1,0,3,0.18057308609203737
2019-10-13,Grocery Store,98.48,0,Coffee Shops,6,10,0,1,0,2,-0.07465575895822567
2019-09-29,Starbucks,166.04,0,Credit Card Payment,6,9,0,1,0,3,0.2702784433141442
2018-03-23,City Water Charges,127.08,1,Haircut,4,3,1,0,0,10,0.07136434443120267
2018-03-21,BP,24.49,1,Food & Dining,2,3,0,1,0,7,-0.452418956503114
2018-03-18,Brewing Company,125.45,1,Paycheck,6,3,0,1,0,17,0.0630422196576094
2019-06-09,BP,37.67,0,Credit Card Payment,6,6,0,1,0,3,-0.38512717459148227
2018-07-21,Grocery Store,114.52,0,Food & Dining,5,7,0,1,0,7,0.007238033292348799
2018-06-19,Brewing Company,77.23,0,Utilities,1,6,0,1,0,21,-0.18314971689617504
2018-12-18,American Tavern,144.88,0,Groceries,1,12,0,1,0,9,0.16224398919804967
2018-03-25,Internet Service Provider,161.57,1,Home Improvement,6,3,0,0,1,11,0.24745642016202024
2018-06-10,Barbershop,108.29,0,Fast Food,6,6,0,1,0,6,-0.024569842376047604
2018-08-25,American Tavern,159.0,0,Restaurants,5,8,0,0,1,18,0.23433503324905416
2018-06-05,Grocery Store,78.88,1,Home Improvement,1,6,0,1,0,11,-0.17472548016216963
2018-07-05,Brewing Company,47.16,0,Utilities,3,7,0,1,0,21,-0.33667504937589926
2019-06-03,Thai Restaurant,4.13,1,Restaurants,0,6,0,0,1,18,-0.556368932202721
2018-07-16,Spotify,180.12,0,Movies & DVDs,0,7,0,1,0,15,0.34216526344432435
2018-04-24,Mortgage Payment,68.77,1,Credit Card Payment,1,4,0,1,0,3,-0.22634307615053048
2018-06-15,Credit Card Payment,95.17,0,Gas & Fuel,4,6,0,0,1,8,-0.09155528840644274
2018-05-25,Hardware Store,91.59,0,Mobile Phone,4,5,1,0,0,13,-0.10983332932022431
2018-06-17,Power Company,15.4,1,Credit Card Payment,6,6,0,0,1,3,-0.4988288425104532
2019-10-26,Credit Card Payment,13.39,1,Internet,5,10,0,1,0,12,-0.5090910945318781
2018-06-11,Starbucks,110.09,0,Credit Card Payment,0,6,1,0,0,3,-0.01537976593895073
2019-01-14,Credit Card Payment,181.38,0,Credit Card Payment,0,1,0,1,0,3,0.34859831695029214
2019-11-01,Credit Card Payment,77.97,0,Shopping,4,11,0,0,1,19,-0.17937157436092413
2018-07-15,Credit Card Payment,132.74,0,Fast Food,6,7,0,1,0,6,0.10026202922785182
2018-08-04,Hardware Store,67.23,0,Credit Card Payment,5,8,0,1,0,3,-0.23420569710226888
2019-02-21,Netflix,16.64,1,Alcohol & Bars,3,2,1,0,0,0,-0.4924979009648976
2019-05-10,Spotify,142.43,0,Internet,4,5,0,0,1,12,0.14973527404755674
2019-11-11,Gas Company,112.23,1,Alcohol & Bars,0,11,0,1,0,0,-0.004453786174846647
2018-04-29,Shell,113.98,0,Groceries,6,4,0,0,1,9,0.0044810103612197725
2018-03-15,Netflix,41.29,0,Music,3,3,1,0,0,16,-0.36664490975687625
2018-08-08,BP,156.89,1,Groceries,2,8,0,1,0,9,0.2235622214255683
2018-05-27,Brunch Restaurant,6.68,1,Movies & DVDs,6,5,0,1,0,15,-0.543349657250167
2019-05-27,Chick-Fil-A,1.9,1,Groceries,0,5,1,0,0,9,-0.5677544157886799
2019-05-21,Credit Card Payment,177.28,0,Alcohol & Bars,1,5,1,0,0,0,0.3276653650657937
2018-07-03,Power Company,111.46,1,Shopping,1,7,0,1,0,19,-0.008385096650715925
2019-05-14,Mike's Construction Co.,197.91,1,Internet,1,5,0,1,0,12,0.43299385223096526
2019-01-27,Brewing Company,154.71,0,Gas & Fuel,6,1,0,1,0,8,0.21243201774063997
2019-10-02,Brunch Restaurant,132.84,0,Shopping,2,10,0,0,1,19,0.10077258902991273
2018-10-29,Gas Company,53.53,1,Coffee Shops,0,10,0,0,1,2,-0.30415238998461747
2019-05-06,Amazon,80.93,1,Paycheck,0,5,0,1,0,17,-0.16425900421992032
2018-05-17,Grocery Store,73.31,1,Restaurants,3,5,0,1,0,18,-0.20316366113696385
2018-06-07,Grocery Store,199.07,0,Gas & Fuel,3,6,0,1,0,8,0.4389163459348721
2019-04-28,Phone Company,18.68,0,Restaurants,6,4,0,0,1,18,-0.4820824810028545
2018-07-20,Hardware Store,89.96,0,Groceries,4,7,0,0,1,9,-0.11815545409381766
2018-03-14,Chick-Fil-A,165.04,1,Paycheck,2,3,0,1,0,17,0.2651728452935348
2018-07-09,Japanese Restaurant,107.28,0,Electronics & Software,0,7,0,1,0,4,-0.029726496376863108
2018-12-27,Brewing Company,38.32,0,Alcohol & Bars,3,12,1,0,0,0,-0.3818085358780861
2018-04-19,QuikTrip,63.48,0,Utilities,3,4,1,0,0,21,-0.2533516896795541
2018-04-16,Grocery Store,97.67,1,Utilities,0,4,0,1,0,21,-0.07879129335491927
2018-08-13,Netflix,81.91,1,Coffee Shops,0,8,0,1,0,2,-0.15925551815972316
2018-12-17,Mediterranean Restaurant,165.51,1,Coffee Shops,0,12,0,1,0,2,0.26757247636322123
2018-02-04,Credit Card Payment,50.39,0,Groceries,6,2,0,1,0,9,-0.3201839677693309
2018-06-12,Brewing Company,194.75,0,Television,1,6,0,1,0,20,0.4168601624858396
2019-05-02,Credit Card Payment,96.11,1,Utilities,3,5,0,1,0,21,-0.08675602626706992
2018-12-22,Credit Card Payment,53.76,1,Alcohol & Bars,5,12,0,1,0,0,-0.30297810243987733
2019-08-26,Brewing Company,182.68,0,Restaurants,0,8,0,0,1,18,0.3552355943770844
2019-01-28,Greek Restaurant,26.46,1,Groceries,0,1,1,0,0,9,-0.44236092840251345
2019-07-02,Amazon,182.28,0,Credit Card Payment,1,7,0,1,0,3,0.3531933551688406
2019-05-30,Brunch Restaurant,98.09,1,Mortgage & Rent,3,5,0,1,0,14,-0.07664694218626332
2019-11-07,State Farm,188.6,0,Fast Food,3,11,0,1,0,6,0.38546073465909186
2019-11-02,Mike's Construction Co.,81.65,1,Credit Card Payment,5,11,0,1,0,3,-0.16058297364508156
2019-03-19,Power Company,134.83,1,Shopping,1,3,0,0,1,19,0.11093272909092546
2018-04-18,Credit Card Payment,92.02,0,Paycheck,2,4,1,0,0,17,-0.10763792217136232
2018-09-07,Grocery Store,146.99,0,Restaurants,4,9,0,0,1,18,0.17301680102153552
2019-12-22,American Tavern,183.02,1,Movies & DVDs,6,12,0,1,0,15,0.3569714977040916
2018-06-28,Grocery Store,134.9,1,Groceries,3,6,0,1,0,9,0.11129012095236808
2019-05-20,Credit Card Payment,82.15,0,Groceries,0,5,1,0,0,9,-0.1580301746347769
2019-07-10,Credit Card Payment,6.42,1,Groceries,2,7,1,0,0,9,-0.5446771127355254
2018-04-01,Hardware Store,7.6,1,Haircut,6,4,0,1,0,10,-0.5386525070712065
2019-07-24,Biweekly Paycheck,113.66,1,Credit Card Payment,2,7,0,1,0,3,0.0028472189946247323
2019-09-21,Barbershop,103.39,0,Shopping,5,9,0,1,0,19,-0.04958727267703361
2018-06-18,Biweekly Paycheck,38.73,0,Gas & Fuel,0,6,0,1,0,8,-0.3797152406896363
2018-12-31,Credit Card Payment,34.19,0,Utilities,0,12,1,0,0,21,-0.40289465570320293
2019-09-06,Grocery Store,2.59,0,Restaurants,4,9,1,0,0,18,-0.5642315531544594
2018-02-06,Netflix,72.06,1,Utilities,1,2,1,0,0,21,-0.20954565866272556
2019-06-12,Grocery Store,41.6,0,Gas & Fuel,2,6,0,0,1,8,-0.3650621743704873
2018-06-30,City Water Charges,95.39,0,Gas & Fuel,5,6,1,0,0,8,-0.09043205684190868
2019-05-17,Grocery Store,74.33,0,Alcohol & Bars,4,5,1,0,0,0,-0.1979559511559423
2019-09-05,Brunch Restaurant,103.78,1,Restaurants,3,9,0,1,0,18,-0.047596089448995946
2018-12-22,Biweekly Paycheck,44.03,0,Credit Card Payment,5,12,0,0,1,3,-0.3526555711804066
2019-11-16,State Farm,98.31,0,Restaurants,5,11,0,0,1,18,-0.07552371062172927
2019-01-17,Credit Card Payment,44.89,0,Shopping,3,1,0,1,0,19,-0.3482647568826825
2018-07-18,Grocery Store,9.34,0,Groceries,2,7,0,1,0,9,-0.5297687665153461
2019-03-28,Vietnamese Restaurant,197.53,1,Credit Card Payment,3,3,0,0,1,3,0.4310537249831337
2019-11-14,Phone Company,40.82,1,Utilities,3,11,0,0,1,21,-0.3690445408265627
2018-08-31,Best Buy,11.26,0,Auto Insurance,4,8,1,0,0,1,-0.519966018315776
2019-01-06,Grocery Store,16.93,1,Credit Card Payment,6,1,1,0,0,3,-0.4910172775389209
2018-05-13,Mortgage Payment,25.14,0,Restaurants,6,5,0,1,0,18,-0.4491003177897178
2019-03-16,Mortgage Payment,118.17,1,Shopping,5,3,0,1,0,19,0.025873466067573077
2018-05-21,City Water Charges,39.04,1,Credit Card Payment,0,5,1,0,0,3,-0.3781325053032474
2018-04-19,Grocery Store,138.82,1,Music,3,4,0,0,1,16,0.1313040651931568
2018-11-02,Brewing Company,191.73,1,Credit Card Payment,4,11,0,1,0,3,0.40144125646359924
2018-10-19,Internet Service Provider,185.75,1,Gas & Fuel,4,10,0,1,0,8,0.37090978030035515
2019-01-31,QuikTrip,69.7,0,Coffee Shops,3,1,0,0,1,2,-0.2215948699913637
2019-05-14,Credit Card Payment,10.33,1,Alcohol & Bars,1,5,0,0,1,0,-0.5247142244749428
2018-12-10,Credit Card Payment,158.75,0,Shopping,0,12,1,0,0,19,0.23305863374390182
2018-08-07,Mexican Restaurant,83.92,1,Movies & DVDs,1,8,1,0,0,15,-0.1489932661382983
2018-09-28,Japanese Restaurant,81.71,0,Restaurants,4,9,0,1,0,18,-0.16027663776384507
2019-03-05,Pizza Place,181.8,0,Credit Card Payment,1,3,0,1,0,3,0.35074266811894816
2018-06-28,Barbershop,163.23,0,Credit Card Payment,3,6,1,0,0,3,0.2559317128762318
2018-11-12,BP,103.53,1,Restaurants,0,11,1,0,0,18,-0.048872488954148294
2018-08-06,Barbershop,125.66,1,Credit Card Payment,0,8,1,0,0,3,0.06411439524193732
2019-07-05,Barbershop,158.27,1,Credit Card Payment,4,7,0,0,1,3,0.23060794669400939
2018-04-04,Credit Card Payment,199.79,0,Paycheck,2,4,0,0,1,17,0.4425923765097109
2019-10-04,Biweekly Paycheck,174.0,1,Credit Card Payment,4,10,0,0,1,3,0.3109190035581949
2019-04-18,Pizza Place,37.32,1,Restaurants,3,4,1,0,0,18,-0.3869141338986955
2018-04-14,Credit Card Payment,145.89,0,Groceries,5,4,0,1,0,9,0.1674006431988651
2018-10-09,Amazon,87.03,1,Credit Card Payment,1,10,1,0,0,3,-0.1331148562942031
2019-10-10,Gas Company,20.67,0,Shopping,3,10,1,0,0,19,-0.47192234094184177
2018-04-25,Starbucks,158.74,1,Coffee Shops,2,4,1,0,0,2,0.2330075777636958
2018-12-22,Grocery Store,194.96,0,Credit Card Payment,5,12,0,1,0,3,0.4179323380701676
2019-08-07,Gas Company,66.4,0,Restaurants,2,8,0,1,0,18,-0.23844334345937465
2019-10-24,Credit Card Payment,51.07,0,Mobile Phone,3,10,0,0,1,13,-0.3167121611153165
2019-03-17,Grocery Store,127.33,0,Home Improvement,6,3,1,0,0,11,0.072640743936355
2018-04-20,State Farm,102.23,0,Mobile Phone,4,4,0,1,0,13,-0.055509766380940476
2018-06-16,Biweekly Paycheck,182.88,1,Home Improvement,5,6,1,0,0,11,0.35625671398120623
2018-10-27,Hardware Store,121.47,0,Internet,5,10,0,1,0,12,0.04272193953558402
2019-04-13,Credit Card Payment,90.43,1,Credit Card Payment,5,4,0,0,1,3,-0.11575582302413118
2018-10-27,Amazon,36.44,0,Credit Card Payment,5,10,0,0,1,3,-0.3914070601568318
2019-10-02,BP,113.33,1,Auto Insurance,2,10,1,0,0,1,0.0011623716478236447
2018-05-23,Spotify,37.56,1,Paycheck,2,5,0,1,0,17,-0.38568879037374926
2018-05-03,Grocery Store,13.85,1,Fast Food,3,5,0,1,0,6,-0.5067425194423978
2018-06-04,Roadside Diner,154.25,1,Auto Insurance,0,6,0,0,1,1,0.2100834426511596
2019-10-16,Power Company,31.6,0,Mortgage & Rent,2,10,0,1,0,14,-0.4161181545765812
2018-10-07,Grocery Store,195.88,1,Credit Card Payment,6,10,0,1,0,3,0.4226294882491282
2019-01-26,Greek Restaurant,30.58,0,Groceries,5,1,1,0,0,9,-0.4213258645576028
2019-09-18,Amazon,150.72,1,Restaurants,2,9,1,0,0,18,0.19206068163840848
2019-04-18,Gas Company,176.16,0,Credit Card Payment,3,4,0,1,0,3,0.32194709528271115
2019-04-04,American Tavern,80.41,0,Credit Card Payment,3,4,0,1,0,3,-0.16691391519063725
2019-04-15,Biweekly Paycheck,181.86,1,Credit Card Payment,0,4,0,0,1,3,0.35104900400018474
2018-06-12,Starbucks,91.78,1,Paycheck,1,6,0,0,1,17,-0.10886326569630854
2019-05-18,German Restaurant,173.78,1,Fast Food,5,5,0,0,1,6,0.3097957719936609
2019-02-02,American Tavern,89.18,1,Shopping,5,2,0,1,0,19,-0.12213782054989292
2018-03-27,Grocery Store,170.9,0,Utilities,1,3,0,1,0,21,0.29509164969430585
2018-06-11,City Water Charges,69.03,1,Groceries,0,6,0,0,1,9,-0.225015620665172
2019-11-19,Grocery Store,84.56,0,Internet,1,11,1,0,0,12,-0.14572568340510828
2019-07-01,Bakery Place,79.15,1,Groceries,0,7,0,1,0,9,-0.17334696869660504
2018-05-27,German Restaurant,83.12,0,Groceries,6,5,0,1,0,9,-0.1530777445547858
2019-05-10,Gas Company,28.21,0,Groceries,4,5,0,0,1,9,-0.4334261318664471
2018-04-01,Grocery Store,177.06,1,Gas & Fuel,6,4,1,0,0,8,0.32654213350125966
2019-09-19,Shell,80.84,0,Shopping,3,9,1,0,0,19,-0.16471850804177518
2018-10-08,Credit Card Payment,23.73,1,Restaurants,0,10,0,1,0,18,-0.456299210998777
2018-09-28,Biweekly Paycheck,147.44,1,Utilities,4,9,0,1,0,21,0.1753143201308097
2018-02-17,Brewing Company,127.29,1,Restaurants,5,2,0,1,0,18,0.07243652001553068
2019-06-02,Gas Company,24.26,0,Credit Card Payment,6,6,0,1,0,3,-0.45359324404785406
2019-08-17,Chick-Fil-A,189.32,1,Groceries,5,8,0,1,0,9,0.38913676523393065
2018-05-28,Credit Card Payment,99.36,0,Groceries,0,5,0,1,0,9,-0.07016283270008943
2019-06-18,Amazon,50.19,1,Restaurants,1,6,1,0,0,18,-0.3212050873734528
2018-05-16,Internet Service Provider,131.97,0,Restaurants,2,5,0,1,0,18,0.09633071875198254
2018-10-20,Credit Card Payment,185.24,0,Electronics & Software,5,10,0,0,1,4,0.3683059253098444
2018-08-28,Grocery Store,82.01,0,Mortgage & Rent,1,8,0,1,0,14,-0.1587449583576622
2019-02-10,Credit Card Payment,102.86,0,Restaurants,6,2,1,0,0,18,-0.05229323962795659
2018-08-06,Chick-Fil-A,46.93,0,Home Improvement,0,8,0,0,1,11,-0.3378493369206394
2018-05-12,Mortgage Payment,74.06,0,Gas & Fuel,5,5,0,1,0,8,-0.1993344626215068
2019-06-07,Grocery Store,76.18,0,Television,4,6,0,1,0,20,-0.1885105948178149
2018-06-28,Netflix,37.07,1,Mortgage & Rent,3,6,0,0,1,14,-0.38819053340384785
2019-01-18,Gas Company,52.03,1,Groceries,4,1,0,1,0,9,-0.3118107870155315
2019-02-06,Credit Card Payment,73.65,0,Credit Card Payment,2,2,0,0,1,3,-0.20142775780995664
2019-09-25,Phone Company,21.9,0,Gas & Fuel,2,9,1,0,0,8,-0.4656424553764923
2019-10-05,Netflix,82.09,1,Internet,5,10,0,1,0,12,-0.15833651051601344
2019-02-09,Credit Card Payment,25.92,0,Restaurants,5,2,0,1,0,18,-0.4451179513336425
2019-10-29,BP,100.49,0,Credit Card Payment,1,10,0,1,0,3,-0.06439350693680085
2018-08-19,Grocery Store,83.11,1,Restaurants,6,8,0,1,0,18,-0.1531288005349919
2019-01-04,Credit Card Payment,35.82,1,Coffee Shops,4,1,0,1,0,2,-0.3945725309296096
2018-05-15,Credit Card Payment,47.83,0,Restaurants,1,5,0,1,0,18,-0.33325429870209095
2018-05-03,Credit Card Payment,66.91,0,Shopping,3,5,1,0,0,19,-0.23583948846886393
2019-01-04,Wendy's,89.48,1,Paycheck,4,1,1,0,0,17,-0.12060614114371011
2018-05-02,Credit Card Payment,122.55,0,Auto Insurance,2,5,0,1,0,1,0.04823598539784215
2019-02-06,American Tavern,145.58,1,Gas & Fuel,2,2,0,0,1,8,0.16581790781247632
2019-04-29,American Tavern,136.56,0,Groceries,0,4,0,0,1,9,0.11976541366657963
2018-09-28,Grocery Store,80.61,1,Credit Card Payment,4,9,0,1,0,3,-0.16589279558651537
2018-11-13,Gas Company,100.95,0,Gas & Fuel,1,11,0,1,0,8,-0.062044931847320496
2019-06-22,Credit Card Payment,75.56,1,Alcohol & Bars,5,6,0,1,0,0,-0.19167606559059272
2018-04-13,Power Company,2.98,1,Credit Card Payment,4,4,1,0,0,3,-0.5622403699264218
2018-07-14,Greek Restaurant,167.47,0,Credit Card Payment,5,7,0,0,1,3,0.27757944848361565
2019-08-22,Credit Card Payment,66.43,0,Groceries,3,8,1,0,0,9,-0.23829017551875636
2018-10-08,Spotify,149.54,0,Restaurants,0,10,0,1,0,18,0.18603607597408936
2019-06-30,Roadside Diner,101.21,1,Credit Card Payment,6,6,0,1,0,3,-0.0607174763619621
2018-08-18,City Water Charges,137.67,0,Groceries,5,8,1,0,0,9,0.12543262746945597
2018-12-02,Grocery Store,10.87,0,Restaurants,6,12,0,1,0,18,-0.5219572015438138
2019-05-28,Credit Card Payment,142.55,0,Utilities,1,5,0,1,0,21,0.1503479458100299
2018-12-13,Brunch Restaurant,43.6,0,Credit Card Payment,3,12,0,1,0,3,-0.3548509783292686
2019-04-02,BP,24.71,1,Credit Card Payment,1,4,0,1,0,3,-0.4512957249385799
2019-01-22,Brewing Company,2.93,1,Restaurants,1,1,0,1,0,18,-0.5624956498274521
2018-07-08,Credit Card Payment,140.16,1,Credit Card Payment,6,7,0,0,1,3,0.1381455665407734
2018-06-13,Belgian Restaurant,173.48,0,Haircut,2,6,0,1,0,10,0.308264092587478
2019-02-02,Spotify,8.06,0,Credit Card Payment,5,2,0,1,0,3,-0.5363039319817261
2018-04-07,Credit Card Payment,55.16,1,Home Improvement,5,4,0,1,0,11,-0.2958302652110242
2018-07-24,Grocery Store,37.26,0,Shopping,1,7,1,0,0,19,-0.3872204697799321
2018-04-06,Starbucks,100.2,1,Mortgage & Rent,4,4,0,1,0,14,-0.06587413036277753
2019-10-07,Power Company,17.33,1,Fast Food,0,10,0,1,0,6,-0.4889750383306771
2019-01-09,Gas Company,86.83,0,Credit Card Payment,2,1,0,1,0,3,-0.13413597589832502
2019-10-20,Shell,45.67,1,Credit Card Payment,6,10,0,1,0,3,-0.3442823904266072
2018-10-24,State Farm,46.92,0,Credit Card Payment,2,10,0,1,0,3,-0.33790039290084545
2018-12-28,Brunch Restaurant,122.07,1,Utilities,4,12,0,0,1,21,0.04578529834794963
2018-10-20,Biweekly Paycheck,93.1,0,Groceries,5,10,0,0,1,9,-0.10212387630910419
2018-12-29,Bojangles,79.24,0,Credit Card Payment,5,12,0,1,0,3,-0.17288746487475024
2019-08-18,American Tavern,166.33,1,Credit Card Payment,6,8,0,0,1,3,0.271759066740121
2018-11-19,Credit Card Payment,19.84,0,Home Improvement,0,11,0,1,0,11,-0.47615998729894754
2019-11-29,Grocery Store,57.39,0,Restaurants,4,11,0,0,1,18,-0.2844447816250652
2019-08-01,State Farm,199.98,0,Restaurants,3,8,0,1,0,18,0.4435624401336266
2018-08-30,American Tavern,75.02,0,Utilities,3,8,1,0,0,21,-0.19443308852172184
2018-05-16,Starbucks,176.52,0,Groceries,2,5,0,1,0,9,0.3237851105701306
2019-09-14,Credit Card Payment,38.22,0,Utilities,5,9,1,0,0,21,-0.3823190956801471
2018-07-07,Brewing Company,126.66,1,Mobile Phone,5,7,0,1,0,13,0.06921999326254671
2019-07-12,Credit Card Payment,123.54,0,Credit Card Payment,4,7,1,0,0,3,0.053290527438245486
2018-06-27,Amazon,174.61,1,Home Improvement,2,6,0,1,0,11,0.3140334183507667
2019-06-19,Credit Card Payment,15.22,1,Haircut,2,6,0,1,0,10,-0.4997478501541629
2018-05-24,Blue Sky Market,95.53,0,Credit Card Payment,3,5,1,0,0,3,-0.08971727311902336
2018-05-11,Grocery Store,144.14,1,Paycheck,4,5,1,0,0,17,0.15846584666279867
2018-04-03,Brewing Company,80.17,1,Auto Insurance,1,4,0,1,0,1,-0.16813925871558347
2018-11-22,City Water Charges,51.36,1,Groceries,3,11,0,0,1,9,-0.3152315376893398
2018-10-22,American Tavern,78.92,0,Groceries,0,10,0,0,1,9,-0.1745212562413452
2018-08-20,Amazon,192.75,0,Coffee Shops,0,8,0,1,0,2,0.40664896644462084
2018-10-06,Credit Card Payment,6.14,0,Restaurants,5,10,0,0,1,18,-0.5461066801812962
2019-02-20,BP,27.75,0,Groceries,2,2,0,1,0,9,-0.43577470695592735
2018-11-19,QuikTrip,156.76,1,Movies & DVDs,0,11,0,0,1,15,0.2228984936828891
2019-10-24,Grocery Store,130.12,0,Shopping,3,10,1,0,0,19,0.08688536241385522
2019-07-26,Starbucks,198.79,1,Credit Card Payment,4,7,0,1,0,3,0.4374867784891015
2018-02-01,Credit Card Payment,111.18,1,Groceries,3,2,0,1,0,9,-0.009814664096486484
2018-09-01,Spotify,151.32,1,Groceries,5,9,0,0,1,9,0.19512404045077408
2018-04-30,Credit Card Payment,98.44,1,Credit Card Payment,0,4,0,0,1,3,-0.07485998287905007
2020-02-09,Chick-Fil-A,119.5,0,Movies & DVDs,6,2,0,0,1,15,0.032663911434983546
2018-02-25,Credit Card Payment,35.2,1,Movies & DVDs,6,2,0,1,0,15,-0.39773800170238743
2019-11-11,Biweekly Paycheck,6.86,0,Groceries,0,11,1,0,0,9,-0.5424306496064574
2019-03-21,Netflix,48.47,1,Credit Card Payment,3,3,0,1,0,3,-0.32998671596890095
2019-07-23,Spotify,67.55,0,Shopping,1,7,0,0,1,19,-0.2325719057356739
2018-05-28,Gas Company,56.23,0,Credit Card Payment,0,5,0,1,0,3,-0.2903672753289721
2019-01-08,Starbucks,197.74,1,Groceries,1,1,0,0,1,9,0.4321259005674617
2019-01-06,Internet Service Provider,24.45,1,Restaurants,6,1,0,0,1,18,-0.4526231804239383
2018-11-19,QuikTrip,162.75,1,Groceries,0,11,0,1,0,9,0.25348102582633936
2019-04-26,Phone Company,130.32,0,Internet,4,4,0,0,1,12,0.08790648201797703
2019-04-27,Credit Card Payment,91.62,0,Credit Card Payment,5,4,0,1,0,3,-0.10968016137960603
2018-07-29,Phone Company,70.46,0,Gas & Fuel,6,7,1,0,0,8,-0.21771461549570062
2019-01-24,Hardware Store,27.39,1,Restaurants,3,1,1,0,0,18,-0.43761272224334674
2018-07-22,Credit Card Payment,136.6,0,Utilities,6,7,1,0,0,21,0.11996963758740396
2019-07-06,German Restaurant,10.27,1,Shopping,5,7,0,1,0,19,-0.5250205603561794
2019-10-06,Amazon,110.76,1,Groceries,6,10,0,1,0,9,-0.011959015265142434
2018-08-08,Credit Card Payment,50.59,0,Restaurants,2,8,1,0,0,18,-0.319162848165209
2019-07-31,Spotify,106.04,0,Utilities,2,7,1,0,0,21,-0.036057437922418716
2019-06-15,Amazon,94.88,0,Alcohol & Bars,5,6,1,0,0,0,-0.09303591183241948
2019-04-11,Grocery Store,136.79,1,Restaurants,3,4,0,1,0,18,0.12093970121131974
2019-03-11,American Tavern,180.84,0,Paycheck,0,3,0,0,1,17,0.34584129401916314
2019-09-24,Grocery Store,163.74,0,Groceries,1,9,0,0,1,9,0.2585355678667427
2019-08-09,Credit Card Payment,8.04,0,Gas & Fuel,4,8,0,1,0,8,-0.5364060439421382
2018-04-01,Greek Restaurant,123.52,0,Groceries,6,4,0,1,0,9,0.05318841547783325
2018-12-18,Brunch Restaurant,66.03,0,Restaurants,1,12,1,0,0,18,-0.24033241472700015
2018-09-28,City Water Charges,67.14,0,Paycheck,4,9,0,1,0,17,-0.23466520092412374
2018-03-10,Credit Card Payment,113.5,1,Shopping,5,3,0,1,0,19,0.002030323311327249
2018-05-24,Fancy Restaurant,28.43,1,Restaurants,3,5,0,0,1,18,-0.432302900301913
2018-07-10,State Farm,33.25,1,Gas & Fuel,1,7,1,0,0,8,-0.40769391784257575
2019-09-22,Thai Restaurant,149.67,1,Credit Card Payment,6,9,0,1,0,3,0.18669980371676856
2019-09-06,Vietnamese Restaurant,71.91,0,Credit Card Payment,4,9,0,1,0,3,-0.210311498365817
2019-10-06,Amazon,95.06,0,Shopping,6,10,0,0,1,19,-0.09211690418870976
2018-12-05,Biweekly Paycheck,181.46,1,Auto Insurance,2,12,0,0,1,1,0.349006764791941
2019-05-14,City Water Charges,84.38,0,Shopping,1,5,0,1,0,19,-0.146644691048818
2018-04-14,Credit Card Payment,119.2,0,Internet,5,4,0,1,0,12,0.031132232028800746
2018-06-22,Grocery Store,172.95,1,Shopping,4,6,0,1,0,19,0.305558125636555
2018-10-18,State Farm,182.67,1,Credit Card Payment,3,10,0,1,0,3,0.3551845383968782
2018-09-10,Amazon,169.45,1,Restaurants,0,9,0,1,0,18,0.2876885325644222
2019-07-28,Mortgage Payment,86.97,0,Credit Card Payment,6,7,0,1,0,3,-0.13342119217543968
